TrisCalDate,tank,date,researcher,start_time,end_time,mV,TempInSitu,Salinity_lab,expected_pH,expected_temp
20240801,2,20240803,TD,15:00,15:30,-53.6,17.786,30,7.4,18
20240801,3,20240803,TD,15:00,15:30,-85.3,21.885,30,7.8,22
20240801,4,20240803,TD,15:00,15:30,-49.5,18.163,30,7.3,18
20240801,5,20240803,TD,15:00,15:30,-74.6,18.034,30,7.7,18
20240801,6,20240803,TD,15:00,15:30,-88.3,18.065,30,7.9,18
20240801,7,20240803,TD,15:00,15:30,-60,17.939,30,7.5,18
20240801,8,20240803,TD,15:00,15:30,-68.5,17.883,30,7.6,18
20240801,9,20240803,TD,15:00,15:30,-53.6,19.085,30,7.2,18
20240801,10,20240803,TD,15:00,15:30,-68,17.893,30,7.8,18
20240801,11,20240803,TD,15:00,15:30,-58,20.382,30,7.5,22
20240801,12,20240803,TD,15:00,15:30,-67.9,18.923,30,7.4,22
20240801,13,20240803,TD,15:00,15:30,-89.8,18.288,30,8,18
20240801,14,20240803,TD,15:00,15:30,-41.6,21.94,30,7.2,22
20240801,15,20240803,TD,15:00,15:30,-77,23.206,30,7.7,22
20240801,17,20240803,TD,15:00,15:30,-88.1,21.989,30,7.9,22
20240801,18,20240803,TD,15:00,15:30,-51.1,22.002,30,7.3,22
20240801,19,20240803,TD,15:00,15:30,-95.1,21.792,30,8,22
20240801,1,20240804,TD,13:30,14:20,-67.5,21.974,30,7.6,22
20240801,2,20240804,TD,13:30,14:20,-58,17.742,30,7.4,18
20240801,3,20240804,TD,13:30,14:20,-85.7,21.852,30,7.8,22
20240801,4,20240804,TD,13:30,14:20,-50.9,18.094,30,7.3,18
20240801,5,20240804,TD,13:30,14:20,-75.4,17.977,30,7.7,18
20240801,6,20240804,TD,13:30,14:20,-85,18.02,30,7.9,18
20240801,7,20240804,TD,13:30,14:20,-60.3,17.996,30,7.5,18
20240801,8,20240804,TD,13:30,14:20,-65.7,17.88,30,7.6,18
20240801,9,20240804,TD,13:30,14:20,-45.8,18.228,30,7.2,18
20240801,10,20240804,TD,13:30,14:20,-80.2,18.019,30,7.8,18
20240801,11,20240804,TD,13:30,14:20,-48.2,21.867,30,7.5,22
20240801,12,20240804,TD,13:30,14:20,-83,21.647,30,7.4,22
20240801,13,20240804,TD,13:30,14:20,-91.1,18.289,30,8,18
20240801,14,20240804,TD,13:30,14:20,-41.7,21.842,30,7.2,22
20240801,15,20240804,TD,13:30,14:20,-75.4,22.08,30,7.7,22
20240801,17,20240804,TD,13:30,14:20,-87.4,21.76,30,7.9,22
20240801,18,20240804,TD,13:30,14:20,-51.5,21.948,30,7.3,22
20240801,19,20240804,TD,13:30,14:20,-95.5,21.801,30,8,22
20240805,1,20240805,VH,10:06,10:47,-71.5,21.97,30,7.6,22
20240805,2,20240805,VH,10:06,10:47,-61.4,17.671,30,7.4,18
20240805,3,20240805,VH,10:06,10:47,-82.4,21.811,30,7.8,22
20240805,4,20240805,VH,10:06,10:47,-61.9,18.057,30,7.3,18
20240805,5,20240805,VH,10:06,10:47,-73.3,17.858,30,7.7,18
20240805,6,20240805,VH,10:06,10:47,-85.8,17.843,30,7.9,18
20240805,7,20240805,VH,10:06,10:47,-62,17.651,30,7.5,18
20240805,8,20240805,VH,10:06,10:47,-66.8,17.925,30,7.6,18
20240805,9,20240805,VH,10:06,10:47,-46.6,17.672,30,7.2,18
20240805,10,20240805,VH,10:06,10:47,-81.1,18.029,30,7.8,18
20240805,11,20240805,VH,10:06,10:47,-29.5,21.668,30,7.5,22
20240805,12,20240805,VH,10:06,10:47,-85.4,21.709,30,7.4,22
20240805,13,20240805,VH,10:06,10:47,-91.8,18.037,30,8,18
20240805,14,20240805,VH,10:06,10:47,-40.3,21.787,30,7.2,22
20240805,15,20240805,VH,10:06,10:47,-78.4,21.849,30,7.7,22
20240805,17,20240805,VH,10:06,10:47,-88.6,21.74,30,7.9,22
20240805,18,20240805,VH,10:06,10:47,-52,21.861,30,7.3,22
20240805,19,20240805,VH,10:06,10:47,-96.9,21.794,30,8,22
20240805,1,20240806,TD,14:20,15:00,-71.1,22.054,30,7.6,22
20240805,2,20240806,TD,14:20,15:00,-57,17.959,30,7.4,18
20240805,3,20240806,TD,14:20,15:00,-80.3,22.049,30,7.8,22
20240805,4,20240806,TD,14:20,15:00,-51.2,18.166,30,7.3,18
20240805,5,20240806,TD,14:20,15:00,-73,17.996,30,7.7,18
20240805,6,20240806,TD,14:20,15:00,-87.9,17.882,30,7.9,18
20240805,7,20240806,TD,14:20,15:00,-58.7,18.062,30,7.5,18
20240805,8,20240806,TD,14:20,15:00,-68.5,17.974,30,7.6,18
20240805,9,20240806,TD,14:20,15:00,-47.9,18.173,30,7.2,18
20240805,10,20240806,TD,14:20,15:00,-82.4,18.011,30,7.8,18
20240805,11,20240806,TD,14:20,15:00,-29.3,22.157,30,7.5,22
20240805,12,20240806,TD,14:20,15:00,-94.3,21.524,30,7.4,22
20240805,13,20240806,TD,14:20,15:00,-93.1,18.466,30,8,18
20240805,14,20240806,TD,14:20,15:00,-43.5,22.073,30,7.2,22
20240805,15,20240806,TD,14:20,15:00,-76,22.26,30,7.7,22
20240805,17,20240806,TD,14:20,15:00,-88.3,22.069,30,7.9,22
20240805,18,20240806,TD,14:20,15:00,-53.1,22.045,30,7.3,22
20240805,19,20240806,TD,14:20,15:00,-96.6,21.812,30,8,22
